,Amount Requested,Loan Title,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
18097833,10000.0,Debt consolidation,6.34%,275xx,NC,< 1 year,0.0
6473288,14000.0,Business,0%,223xx,VA,< 1 year,0.0
23318742,15000.0,home_improvement,32.32%,752xx,TX,< 1 year,0.0
4752838,5000.0,Debt consolidation,16.99%,354xx,AL,< 1 year,0.0
22142577,35000.0,debt_consolidation,17.36%,891xx,NV,< 1 year,0.0
13813303,3000.0,debt_consolidation,12.12%,916xx,CA,< 1 year,0.0
13673791,20000.0,debt_consolidation,20%,389xx,MS,< 1 year,0.0
25411644,3000.0,Other,6.22%,481xx,MI,< 1 year,0.0
18029270,10000.0,Credit card refinancing,100%,166xx,PA,< 1 year,0.0
10596992,20000.0,Credit card refinancing,100%,191xx,PA,< 1 year,0.0
11143992,20000.0,Debt consolidation,100%,462xx,IN,< 1 year,0.0
8107029,5000.0,debt_consolidation,9.19%,124xx,NY,< 1 year,0.0
11282590,10000.0,Other,65.71%,900xx,CA,< 1 year,0.0
18128090,2000.0,Home buying,15.56%,482xx,MI,,0.0
12377783,4000.0,debt_consolidation,19.65%,468xx,IN,< 1 year,0.0
26333943,1000.0,medical,0%,469xx,IN,< 1 year,0.0
13017159,19000.0,home_improvement,1.75%,701xx,LA,< 1 year,0.0
6163,4000.0,alleyoup,0%,474xx,IN,1 year,0.0
19680083,40000.0,Debt consolidation,802%,730xx,OK,< 1 year,0.0
26167417,40000.0,Green loan,117.4%,112xx,NY,< 1 year,0.0
26532175,5000.0,Moving and relocation,8.93%,023xx,MA,< 1 year,0.0
11913884,25000.0,debt_consolidation,37.05%,011xx,MA,< 1 year,0.0
21633644,6000.0,Other,100%,991xx,WA,< 1 year,0.0
3890960,6000.0,Debt consolidation,10.4%,896xx,CA,< 1 year,0.0
13386082,15000.0,Credit card refinancing,47.98%,691xx,NE,< 1 year,0.0
6584522,6000.0,Car financing,8.57%,272xx,NC,< 1 year,0.0
10484666,5000.0,Debt consolidation,17.53%,920xx,CA,< 1 year,0.0
22350721,10000.0,debt_consolidation,2.53%,916xx,CA,< 1 year,0.0
3317685,5000.0,debt_consolidation,53.81%,374xx,TN,< 1 year,0.0
24680097,2500.0,credit_card,2.1%,110xx,NY,5 years,0.0
22814512,12000.0,Other,10%,087xx,NJ,,0.0
8390156,3500.0,other,45.82%,775xx,TX,< 1 year,0.0
18934591,1000.0,Other,13.05%,301xx,GA,< 1 year,0.0
1491373,20000.0,debt_consolidation,16.49%,402xx,KY,< 1 year,0.0
15825973,10000.0,Debt consolidation,12.81%,945xx,CA,< 1 year,0.0
18862528,5000.0,Debt consolidation,100%,431xx,OH,< 1 year,0.0
9352199,5000.0,other,12.27%,440xx,OH,5 years,0.0
6127808,4500.0,Credit card refinancing,21.24%,410xx,KY,< 1 year,0.0
25345468,40000.0,Debt consolidation,60.2%,937xx,CA,< 1 year,0.0
5428731,20000.0,Credit card refinancing,28.63%,750xx,TX,2 years,0.0
13051010,250000.0,Business Loan,-1%,601xx,IL,< 1 year,0.0
231782,35000.0,debt_consolidation,43.63%,427xx,KY,< 1 year,0.0
11573299,10000.0,debt_consolidation,0.85%,770xx,TX,< 1 year,0.0
24597267,10000.0,home_improvement,22.61%,402xx,KY,< 1 year,0.0
1452340,3000.0,debt_consolidation,60.61%,276xx,NC,< 1 year,0.0
23894900,4000.0,home_improvement,16.91%,301xx,GA,< 1 year,0.0
21633989,40000.0,Debt consolidation,100%,631xx,MO,< 1 year,0.0
13419739,10000.0,home_improvement,-1%,906xx,CA,< 1 year,0.0
24594034,50000.0,Business Loan,-1%,200xx,DC,< 1 year,0.0
21959553,10000.0,debt_consolidation,2.67%,959xx,CA,< 1 year,0.0
26536486,1000.0,Debt consolidation,100%,688xx,NE,< 1 year,0.0
20812862,10000.0,Credit card refinancing,46.77%,967xx,HI,< 1 year,0.0
12129791,1000.0,debt_consolidation,24.39%,388xx,MS,5 years,0.0
1996442,10000.0,debt_consolidation,-1%,719xx,AR,< 1 year,0.0
8938090,1000.0,moving,2.7%,773xx,TX,< 1 year,0.0
3975024,12000.0,debt_consolidation,18.34%,956xx,CA,< 1 year,0.0
9331721,20500.0,credit_card,25.24%,606xx,IL,5 years,0.0
3678683,13000.0,debt_consolidation,-1%,480xx,MI,< 1 year,0.0
6315599,12000.0,Debt consolidation,19.06%,150xx,PA,< 1 year,0.0
4864568,8000.0,Debt consolidation,15.25%,300xx,GA,< 1 year,0.0
7704478,1500.0,moving,8.37%,212xx,MD,< 1 year,0.0
4534767,2000.0,Moving and relocation,100%,775xx,TX,< 1 year,0.0
15887000,10000.0,Debt consolidation,23.45%,930xx,CA,< 1 year,0.0
19186237,10000.0,Other,14.01%,644xx,MO,< 1 year,0.0
23206126,9000.0,car,59.78%,544xx,WI,,0.0
23712475,1500.0,debt_consolidation,16.22%,208xx,MD,< 1 year,0.0
1466414,15000.0,home_improvement,13.21%,409xx,KY,< 1 year,0.0
10779152,10000.0,Debt consolidation,7.61%,201xx,VA,< 1 year,0.0
4912082,5000.0,Debt consolidation,2.02%,601xx,IL,< 1 year,0.0
9600757,10000.0,moving,17.73%,298xx,SC,< 1 year,0.0
18629165,5000.0,Home improvement,22.86%,793xx,TX,< 1 year,0.0
7997834,15000.0,debt_consolidation,11.78%,601xx,IL,< 1 year,0.0
10608689,35000.0,Debt consolidation,8.76%,949xx,CA,< 1 year,0.0
131353,5000.0,other,11.8%,786xx,TX,10+ years,0.0
20896844,17000.0,Debt consolidation,21.65%,917xx,CA,< 1 year,0.0
1481616,4000.0,other,36.23%,604xx,IL,5 years,0.0
24182861,10000.0,car,5.56%,191xx,PA,< 1 year,0.0
6068221,35000.0,Other,7.66%,880xx,NM,< 1 year,0.0
23508825,23000.0,Debt consolidation,5.16%,774xx,TX,,0.0
15851372,30000.0,Debt consolidation,100%,064xx,CT,< 1 year,0.0
26220174,30000.0,Credit card refinancing,14.98%,928xx,CA,10+ years,0.0
20913067,6000.0,Debt consolidation,15.28%,891xx,NV,< 1 year,0.0
20139455,19125.0,Car financing,100%,908xx,CA,< 1 year,0.0
18517664,1000.0,Other,17.65%,826xx,WY,< 1 year,0.0
20492660,10000.0,Debt consolidation,100%,238xx,VA,< 1 year,0.0
1363716,35000.0,debt_consolidation,50.4%,774xx,TX,5 years,0.0
22388894,10000.0,Debt consolidation,19.47%,112xx,NY,3 years,0.0
17038496,25000.0,Debt consolidation,27.88%,559xx,MN,< 1 year,0.0
15966897,12000.0,Medical expenses,18.02%,945xx,CA,< 1 year,0.0
16846939,12000.0,Debt consolidation,7.52%,328xx,FL,8 years,0.0
12779228,2000.0,credit_card,0%,302xx,GA,5 years,0.0
19828474,10000.0,Vacation,15.15%,760xx,TX,2 years,0.0
11276763,2500.0,Credit card refinancing,9.47%,336xx,FL,< 1 year,0.0
19357958,2500.0,Car financing,11.32%,416xx,KY,,0.0
17064244,10000.0,Vacation,10.76%,113xx,NY,< 1 year,0.0
1264831,5000.0,home_improvement,0.33%,117xx,NY,< 1 year,0.0
19974577,10000.0,debt_consolidation,19.58%,809xx,CO,< 1 year,0.0
23667650,25000.0,Business Loan,-1%,802xx,CO,< 1 year,0.0
2482436,1200.0,debt_consolidation,9.68%,873xx,NM,< 1 year,0.0
16365279,30000.0,Debt consolidation,37.5%,394xx,MS,< 1 year,0.0
9567053,2500.0,other,32.13%,727xx,AR,< 1 year,0.0
21812132,35000.0,small_business,-1%,752xx,TX,< 1 year,0.0
6313196,5000.0,Debt consolidation,24.04%,617xx,IL,< 1 year,0.0
25392548,10000.0,other,11.78%,296xx,SC,< 1 year,0.0
21609038,15625.0,Car financing,100%,113xx,NY,< 1 year,0.0
21649362,15000.0,Home buying,19.49%,562xx,MN,< 1 year,0.0
27303901,4000.0,debt_consolidation,2.97%,303xx,GA,< 1 year,0.0
9632047,2500.0,other,6.36%,422xx,KY,< 1 year,0.0
9326593,15000.0,debt_consolidation,6.48%,937xx,CA,< 1 year,0.0
6398996,10000.0,Debt consolidation,30.36%,217xx,MD,< 1 year,0.0
16341812,20000.0,Debt consolidation,59.82%,278xx,NC,< 1 year,0.0
2779804,2500.0,debt_consolidation,3.86%,951xx,CA,< 1 year,0.0
23413060,17000.0,credit_card,44.34%,985xx,WA,< 1 year,0.0
24986655,1000.0,debt_consolidation,12.75%,359xx,AL,< 1 year,0.0
3333171,8000.0,credit_card,58.52%,600xx,IL,< 1 year,0.0
19419325,3000.0,Debt consolidation,118.27%,331xx,FL,< 1 year,0.0
14642875,3000.0,other,33.57%,452xx,OH,< 1 year,0.0
27326805,1500.0,moving,2.25%,913xx,CA,< 1 year,0.0
22684894,3000.0,home_improvement,41.7%,368xx,AL,< 1 year,0.0
19464955,35000.0,Credit card refinancing,27.64%,928xx,CA,< 1 year,0.0
20807326,2500.0,Car financing,8.28%,922xx,CA,< 1 year,0.0
15141265,35000.0,Home buying,10.44%,782xx,TX,< 1 year,0.0
21980424,20000.0,other,41.57%,958xx,CA,< 1 year,0.0
13428518,10000.0,debt_consolidation,4.19%,488xx,MI,< 1 year,0.0
23032863,20000.0,debt_consolidation,22.24%,298xx,SC,< 1 year,0.0
22132878,12000.0,credit_card,106.3%,473xx,IN,< 1 year,0.0
80600,12000.0,debt_consolidation,30%,452xx,OH,2 years,0.0
15608453,5000.0,Other,7.07%,254xx,WV,< 1 year,0.0
4089351,20000.0,other,24.11%,448xx,OH,< 1 year,0.0
18343363,10000.0,Car financing,0.57%,381xx,TN,4 years,0.0
25198645,20000.0,Debt consolidation,42.84%,229xx,VA,< 1 year,0.0
12099435,20000.0,debt_consolidation,0.38%,852xx,AZ,< 1 year,0.0
21230634,12500.0,Debt consolidation,6.43%,853xx,AZ,< 1 year,0.0
1075655,8000.0,car,40.74%,450xx,OH,< 1 year,0.0
24528088,5000.0,moving,10.4%,064xx,CT,5 years,0.0
4629070,2500.0,Debt consolidation,36.17%,902xx,CA,< 1 year,0.0
3179734,25000.0,Debt consolidation,19.78%,140xx,NY,< 1 year,0.0
14656724,8000.0,debt_consolidation,40.33%,104xx,NY,< 1 year,0.0
3812666,20000.0,debt_consolidation,-1%,077xx,NJ,< 1 year,0.0
23171834,10000.0,debt_consolidation,53.6%,785xx,TX,5 years,0.0
25904979,5000.0,Moving and relocation,48.45%,956xx,CA,< 1 year,0.0
12652590,10000.0,debt_consolidation,8.4%,960xx,CA,< 1 year,0.0
10920122,7000.0,Business,100%,278xx,NC,< 1 year,0.0
2817160,10000.0,debt_consolidation,34.49%,730xx,OK,< 1 year,0.0
20900135,12000.0,Debt consolidation,13.5%,922xx,CA,5 years,0.0
224749,10000.0,home_improvement,1.37%,143xx,NY,< 1 year,0.0
23925129,6000.0,debt_consolidation,15.43%,735xx,OK,< 1 year,0.0
9662929,21000.0,debt_consolidation,42.99%,530xx,WI,< 1 year,0.0
11419126,23000.0,Debt consolidation,23.38%,280xx,NC,< 1 year,0.0
20762664,7500.0,Debt consolidation,10.16%,537xx,WI,< 1 year,0.0
12306105,3500.0,debt_consolidation,16.15%,923xx,CA,5 years,0.0
17287832,3000.0,Debt consolidation,16.61%,613xx,IL,< 1 year,0.0
11706033,3000.0,car,0.25%,112xx,NY,5 years,0.0
25805565,4000.0,other,19.79%,946xx,CA,1 year,0.0
22789413,4000.0,debt_consolidation,24.39%,218xx,MD,< 1 year,0.0
27015239,40000.0,home_improvement,17.35%,640xx,MO,< 1 year,0.0
19121364,3000.0,Debt consolidation,11.28%,272xx,NC,< 1 year,0.0
22172457,17000.0,credit_card,6.22%,113xx,NY,< 1 year,0.0
20863485,2000.0,Other,40.13%,483xx,MI,< 1 year,0.0
2035977,1000.0,medical,2.17%,752xx,TX,5 years,0.0
21698065,7000.0,Credit card refinancing,100%,200xx,DC,< 1 year,0.0
21547331,3000.0,Debt consolidation,15.88%,441xx,OH,< 1 year,0.0
8014341,5000.0,home_improvement,3.89%,316xx,GA,< 1 year,0.0
6331223,20000.0,Debt consolidation,12.83%,941xx,CA,< 1 year,0.0
18184881,10000.0,Credit card refinancing,3.05%,750xx,TX,< 1 year,0.0
4127611,35000.0,other,15.91%,208xx,MD,< 1 year,0.0
4102630,16750.0,Car financing,100%,100xx,NY,6 years,2.0
9699852,5000.0,Credit card refinancing,23.01%,891xx,NV,< 1 year,0.0
12789757,2000.0,other,32.63%,191xx,PA,,0.0
3032198,30000.0,other,6.59%,105xx,NY,5 years,0.0
22294895,15000.0,debt_consolidation,20.61%,378xx,TN,< 1 year,0.0
4244855,25000.0,Debt consolidation,41.29%,319xx,GA,< 1 year,0.0
21806254,5000.0,debt_consolidation,34.22%,624xx,IL,< 1 year,0.0
6230963,5800.0,Credit card refinancing,19.64%,080xx,NJ,< 1 year,0.0
6542377,10000.0,Credit card refinancing,6.6%,021xx,MA,< 1 year,0.0
23354428,10000.0,other,-1%,283xx,NC,< 1 year,0.0
16639633,2500.0,Other,17.31%,890xx,NV,,0.0
27461990,3000.0,debt_consolidation,24.37%,309xx,GA,< 1 year,0.0
14630095,10000.0,debt_consolidation,0%,712xx,LA,< 1 year,0.0
8490826,35000.0,credit_card,40.42%,932xx,CA,< 1 year,0.0
6643495,26000.0,Debt consolidation,60.56%,775xx,TX,< 1 year,0.0
4693051,20000.0,Debt consolidation,100%,606xx,IL,< 1 year,0.0
11297053,12000.0,Debt consolidation,63.46%,478xx,IN,< 1 year,0.0
9671412,2000.0,Other,2.38%,967xx,HI,5 years,0.0
15293209,2800.0,Other,15.3%,212xx,MD,< 1 year,0.0
8535371,15000.0,other,-1%,631xx,MO,< 1 year,0.0
25793697,10000.0,major_purchase,9.96%,327xx,FL,< 1 year,0.0
16129915,10000.0,Home buying,93.98%,344xx,FL,< 1 year,0.0
18009447,10000.0,Car financing,11.49%,972xx,OR,< 1 year,0.0
6096005,40000.0,Other,11.94%,554xx,MN,< 1 year,0.0
17247320,2300.0,Other,228.85%,330xx,FL,< 1 year,0.0
18440831,20000.0,Major purchase,20.26%,945xx,CA,< 1 year,0.0
4109616,5000.0,Medical expenses,40.99%,312xx,GA,< 1 year,0.0
11638940,10000.0,debt_consolidation,12.49%,431xx,OH,< 1 year,0.0
6999002,10000.0,small_business,7.5%,341xx,FL,< 1 year,0.0
9128783,15000.0,debt_consolidation,30.24%,660xx,KS,< 1 year,0.0
26680702,3500.0,home_improvement,6.84%,489xx,MI,< 1 year,0.0
24426292,12000.0,debt_consolidation,59.79%,480xx,MI,< 1 year,0.0
26961019,20000.0,credit_card,22.75%,015xx,MA,5 years,0.0
20735557,10000.0,Credit card refinancing,50.21%,469xx,IN,< 1 year,0.0
2779498,10000.0,credit_card,65.99%,054xx,VT,< 1 year,0.0
2103641,40000.0,other,20.54%,273xx,NC,< 1 year,0.0
10554374,20000.0,Home improvement,100%,900xx,CA,< 1 year,0.0
17505377,5000.0,Business,21.32%,337xx,FL,< 1 year,0.0
22652106,6000.0,other,23.7%,770xx,TX,< 1 year,0.0
13528071,2000.0,Other,71.85%,294xx,SC,< 1 year,0.0
271554,9500.0,"Goodbye, credit cards. Hello, good rate!",5.25%,630xx,MO,,0.0
3192796,10000.0,debt_consolidation,-1%,913xx,CA,< 1 year,0.0
6841243,22000.0,Debt consolidation,87.65%,488xx,MI,< 1 year,0.0
21532328,15000.0,Debt consolidation,26.4%,535xx,WI,< 1 year,0.0
6289549,40000.0,Debt consolidation,23.48%,025xx,MA,< 1 year,0.0
13458552,40000.0,Debt consolidation,41.25%,609xx,IL,< 1 year,0.0
4513731,3700.0,Other,15.24%,928xx,CA,< 1 year,0.0
3580129,3000.0,other,11.11%,604xx,IL,,0.0
1546976,2000.0,credit_card,3.2%,750xx,TX,< 1 year,0.0
23165324,5000.0,debt_consolidation,59.91%,937xx,CA,< 1 year,0.0
15908102,15000.0,Credit card refinancing,13.06%,926xx,CA,< 1 year,0.0
18831752,10000.0,Other,50.08%,773xx,TX,< 1 year,0.0
21081884,7700.0,Credit card refinancing,9.06%,902xx,CA,< 1 year,0.0
23376102,35000.0,credit_card,90.77%,623xx,IL,5 years,0.0
4616576,10000.0,Major purchase,7.54%,481xx,MI,< 1 year,0.0
6187313,1500.0,Home buying,20.81%,190xx,PA,< 1 year,0.0
15245758,1000.0,Debt consolidation,43.6%,937xx,CA,,0.0
10769354,30000.0,Home buying,3%,483xx,MI,< 1 year,0.0
12846981,10000.0,debt_consolidation,37.96%,483xx,MI,< 1 year,0.0
25486910,7000.0,debt_consolidation,14.16%,973xx,OR,5 years,0.0
16518932,15000.0,Home improvement,23.26%,925xx,CA,< 1 year,0.0
4824040,2000.0,Other,30.8%,191xx,PA,< 1 year,0.0
26131383,25000.0,major_purchase,11.66%,902xx,CA,5 years,0.0
8746632,35000.0,Credit card refinancing,6.11%,114xx,NY,10+ years,0.0
19465159,35000.0,Debt consolidation,26.71%,325xx,FL,< 1 year,0.0
13801464,25000.0,Credit card refinancing,29.61%,945xx,CA,,0.0
589767,20000.0,small_business,25.81%,895xx,NV,< 1 year,0.0
6908262,6000.0,Debt consolidation,28.04%,604xx,IL,< 1 year,0.0
21421792,5000.0,Other,30.22%,786xx,TX,< 1 year,0.0
7766586,15000.0,debt_consolidation,6.46%,028xx,RI,< 1 year,0.0
27023815,40000.0,Debt consolidation,21.06%,220xx,VA,< 1 year,0.0
26167243,15000.0,debt_consolidation,28.55%,440xx,OH,< 1 year,0.0
21481766,10000.0,Major purchase,12%,361xx,AL,< 1 year,0.0
21336861,5000.0,Credit card refinancing,6.31%,993xx,WA,< 1 year,0.0
17626563,10000.0,Other,21.84%,330xx,FL,< 1 year,0.0
3196301,5000.0,other,36.22%,300xx,GA,< 1 year,0.0
1053762,30000.0,debt_consolidation,15.72%,236xx,VA,5 years,0.0
1330922,40000.0,debt_consolidation,54.97%,344xx,FL,< 1 year,0.0
10699510,1000.0,Other,100%,073xx,NJ,< 1 year,0.0
1779481,5000.0,other,0%,284xx,NC,< 1 year,0.0
13184598,10000.0,Debt consolidation,36.27%,276xx,NC,< 1 year,0.0
21587127,5000.0,Other,0%,292xx,SC,< 1 year,0.0
20937719,5000.0,Debt consolidation,62.54%,570xx,SD,< 1 year,0.0
9662166,1000.0,other,457.52%,974xx,OR,< 1 year,0.0
16637433,5000.0,Other,1.69%,445xx,OH,< 1 year,0.0
19774602,6500.0,car,7.76%,751xx,TX,,0.0
9358391,35000.0,credit_card,28.37%,927xx,CA,< 1 year,0.0
1381622,10000.0,debt_consolidation,4.03%,305xx,GA,< 1 year,0.0
5087363,3500.0,Other,6.93%,640xx,MO,< 1 year,0.0
17166956,10000.0,Debt consolidation,18.5%,068xx,CT,< 1 year,0.0
16582395,1000.0,Other,21.55%,972xx,OR,< 1 year,0.0
22268175,10000.0,credit_card,32.28%,070xx,NJ,< 1 year,0.0
22694213,15000.0,debt_consolidation,28.99%,443xx,OH,< 1 year,0.0
8502481,3000.0,debt_consolidation,19.42%,326xx,FL,< 1 year,0.0
17977319,6500.0,Debt consolidation,14.6%,809xx,CO,< 1 year,0.0
12409073,7500.0,home_improvement,29.02%,283xx,NC,5 years,0.0
8896728,7000.0,debt_consolidation,10.81%,254xx,WV,< 1 year,0.0
22054079,10000.0,Credit card refinancing,3.86%,605xx,IL,< 1 year,0.0
18487488,1000.0,Other,29.13%,372xx,TN,< 1 year,0.0
259827,7000.0,pay bills,24.5%,683xx,NY,10+ years,0.0
3315869,1000.0,Other,24.1%,096xx,CO,< 1 year,0.0
18605001,1000.0,Medical expenses,22.79%,705xx,LA,< 1 year,0.0
10097781,6600.0,Debt consolidation,11.97%,956xx,CA,< 1 year,0.0
7322061,35000.0,debt_consolidation,35.47%,373xx,TN,< 1 year,0.0
12156577,20000.0,Debt consolidation,35.6%,338xx,FL,< 1 year,0.0
24702762,15000.0,debt_consolidation,14.56%,282xx,NC,< 1 year,0.0
443615,20000.0,Debt Consolidation ,2.29%,328xx,FL,5 years,0.0
5337078,40000.0,Debt consolidation,34.41%,206xx,MD,< 1 year,0.0
26050552,5000.0,Car financing,12.9%,740xx,OK,< 1 year,0.0
1801930,6500.0,Debt consolidation,21.32%,303xx,GA,,0.0
21538889,20000.0,Car financing,38.29%,441xx,OH,< 1 year,0.0
12266623,20000.0,Debt consolidation,34.34%,906xx,CA,< 1 year,0.0
24884570,20000.0,Debt consolidation,31.9%,974xx,OR,< 1 year,0.0
24456614,15000.0,debt_consolidation,31.96%,900xx,CA,< 1 year,0.0
12667765,12000.0,credit_card,43.33%,117xx,NY,,0.0
23178503,2000.0,moving,2.89%,105xx,NY,< 1 year,0.0
2498508,1500.0,debt_consolidation,8.12%,028xx,RI,< 1 year,0.0
22072483,20000.0,debt_consolidation,54.6%,070xx,NJ,< 1 year,0.0
24217982,200000.0,Business Loan,-1%,914xx,CA,< 1 year,0.0
12462313,2000.0,other,67.37%,238xx,VA,1 year,0.0
11909201,5000.0,credit_card,7.98%,305xx,GA,5 years,0.0
26438731,15000.0,debt_consolidation,67.82%,797xx,TX,< 1 year,0.0
10139574,13200.0,Debt consolidation,29.04%,530xx,WI,< 1 year,0.0
6543996,1000.0,Other,5.85%,609xx,IL,,0.0
13034127,10000.0,debt_consolidation,23.89%,761xx,TX,< 1 year,0.0
1498444,1000.0,other,0.64%,211xx,MD,< 1 year,0.0
27396836,25000.0,debt_consolidation,19.85%,923xx,CA,< 1 year,0.0
19694363,10000.0,Debt consolidation,100%,432xx,OH,< 1 year,0.0
9052526,35000.0,house,-1%,100xx,NY,< 1 year,0.0
2487709,1000.0,debt_consolidation,0.31%,217xx,MD,< 1 year,0.0
24130267,5000.0,other,0.96%,906xx,CA,< 1 year,0.0
20859307,10000.0,Debt consolidation,4.8%,112xx,NY,< 1 year,0.0
11886668,35000.0,major_purchase,42.67%,706xx,LA,,0.0
9685099,3000.0,Credit card refinancing,4.9%,950xx,CA,< 1 year,0.0
3301931,20475.0,credit_card,-1%,330xx,FL,5 years,0.0
21117356,23000.0,Debt consolidation,100%,770xx,TX,< 1 year,0.0
9244576,35000.0,credit_card,37.48%,334xx,FL,< 1 year,0.0
9533527,5000.0,small_business,7.39%,762xx,TX,< 1 year,0.0
2622063,1000.0,credit_card,5.7%,330xx,FL,< 1 year,0.0
20804474,5000.0,Debt consolidation,37.06%,431xx,OH,< 1 year,0.0
2773046,5000.0,major_purchase,5.76%,730xx,OK,< 1 year,0.0
9117610,7900.0,debt_consolidation,15.11%,900xx,CA,< 1 year,0.0
23854588,35000.0,Credit card refinancing,33.84%,737xx,OK,,0.0
11311987,18000.0,Credit card refinancing,7.93%,402xx,KY,< 1 year,0.0
25893509,25000.0,other,43.51%,117xx,NY,< 1 year,0.0
26090997,10000.0,home_improvement,18.61%,283xx,NC,< 1 year,0.0
24454430,1000.0,other,38.75%,563xx,MN,< 1 year,0.0
11997336,1000.0,other,2.02%,760xx,TX,1 year,0.0
22369134,9000.0,Credit card refinancing,24.53%,913xx,CA,3 years,0.0
11475403,35000.0,Home buying,100%,342xx,FL,< 1 year,0.0
3809585,28000.0,credit_card,-1%,130xx,NY,5 years,0.0
14389103,5000.0,other,5.09%,915xx,CA,< 1 year,0.0
25197597,5000.0,home_improvement,21.39%,017xx,MA,< 1 year,0.0
19158188,3500.0,Credit card refinancing,59.13%,323xx,FL,< 1 year,0.0
1906717,1000.0,major_purchase,20.35%,662xx,KS,< 1 year,0.0
21564012,15000.0,Home buying,12%,393xx,MS,< 1 year,0.0
15209237,15000.0,Debt consolidation,22.11%,601xx,IL,< 1 year,0.0
10506828,4500.0,Debt consolidation,42.1%,604xx,IL,< 1 year,0.0
25049846,10000.0,debt_consolidation,20.11%,773xx,TX,< 1 year,0.0
13258989,30000.0,Debt consolidation,39.46%,874xx,NM,< 1 year,0.0
19213336,5000.0,Other,20.06%,383xx,TN,< 1 year,0.0
24914646,10000.0,other,3.67%,306xx,GA,5 years,0.0
12670240,10000.0,debt_consolidation,21133.33%,956xx,CA,< 1 year,0.0
17648708,2500.0,Other,159.46%,161xx,PA,< 1 year,0.0
7251779,1000.0,home_improvement,8.47%,902xx,CA,< 1 year,0.0
2351020,27000.0,other,0%,070xx,NJ,< 1 year,0.0
5430383,5000.0,Other,15.12%,761xx,TX,< 1 year,0.0
1708060,35000.0,debt_consolidation,3.56%,926xx,CA,< 1 year,0.0
1933752,8200.0,debt_consolidation,0.43%,600xx,IL,< 1 year,0.0
19251269,10000.0,Debt consolidation,22.97%,044xx,ME,< 1 year,0.0
2291111,3500.0,credit_card,11.73%,328xx,FL,5 years,0.0
22321859,15000.0,debt_consolidation,33.37%,281xx,NC,< 1 year,0.0
19028170,1000.0,Other,0%,707xx,LA,< 1 year,0.0
18357769,20000.0,Debt consolidation,30.4%,218xx,MD,< 1 year,0.0
3124100,20000.0,credit_card,21.77%,282xx,NC,5 years,0.0
10969760,40000.0,Debt consolidation,11.79%,787xx,TX,< 1 year,0.0
14916844,4000.0,Medical expenses,2.68%,773xx,TX,< 1 year,0.0
9024466,4000.0,debt_consolidation,1.76%,982xx,WA,< 1 year,0.0
5651330,15000.0,Debt consolidation,24.59%,302xx,GA,< 1 year,0.0
22916855,2500.0,credit_card,241%,906xx,CA,< 1 year,0.0
5383750,4000.0,Debt consolidation,100%,040xx,ME,< 1 year,0.0
9964705,20000.0,Business Loan,-1%,370xx,TN,< 1 year,0.0
1288608,4900.0,credit_card,34.92%,840xx,UT,5 years,0.0
17339540,5000.0,Other,41.88%,757xx,TX,< 1 year,0.0
13333457,15000.0,Debt consolidation,104.29%,370xx,TN,< 1 year,0.0
19045334,35000.0,Debt consolidation,78.2%,900xx,CA,< 1 year,0.0
15325027,27000.0,Credit card refinancing,20.4%,210xx,MD,< 1 year,0.0
20782437,20000.0,Debt consolidation,14.47%,331xx,FL,< 1 year,0.0
18594122,25000.0,Credit card refinancing,18.41%,078xx,NJ,< 1 year,0.0
6165668,5000.0,Other,8.67%,630xx,MO,< 1 year,0.0
26426059,20000.0,Credit card refinancing,25.05%,232xx,VA,< 1 year,0.0
17509419,10000.0,Debt consolidation,19.99%,128xx,NY,< 1 year,0.0
24301074,1000.0,other,23.3%,060xx,CT,< 1 year,0.0
8148236,2200.0,other,24.67%,212xx,MD,< 1 year,0.0
180079,20000.0,debt_consolidation,28.61%,452xx,OH,< 1 year,0.0
1658372,5000.0,car,5.79%,857xx,AZ,< 1 year,0.0
19568663,3000.0,Debt consolidation,26.7%,349xx,FL,< 1 year,0.0
3369043,7000.0,Debt consolidation,16.94%,302xx,GA,< 1 year,0.0
11574216,1000.0,debt_consolidation,0%,368xx,AL,4 years,0.0
14263521,1000.0,debt_consolidation,25.07%,010xx,MA,< 1 year,0.0
8072898,1000.0,medical,17.99%,011xx,MA,< 1 year,0.0
3162462,5000.0,major_purchase,39.73%,410xx,KY,5 years,0.0
18407417,5000.0,Other,20.58%,300xx,GA,< 1 year,0.0
1444349,5000.0,credit_card,13.7%,627xx,IL,< 1 year,0.0
9116123,1000.0,debt_consolidation,1.36%,982xx,WA,< 1 year,0.0
8574471,20000.0,debt_consolidation,-1%,986xx,WA,< 1 year,0.0
4665384,3000.0,Debt consolidation,45.15%,324xx,FL,< 1 year,0.0
10291873,20000.0,Debt consolidation,30.96%,028xx,RI,< 1 year,0.0
21371362,40000.0,Debt consolidation,45.68%,750xx,TX,< 1 year,0.0
15059282,20000.0,Other,4.84%,870xx,NM,< 1 year,0.0
16311412,4000.0,Debt consolidation,38.87%,902xx,CA,< 1 year,0.0
11453711,20000.0,Other,100%,606xx,IL,< 1 year,0.0
5777642,9650.0,Debt consolidation,9.82%,208xx,MD,< 1 year,0.0
18583503,3500.0,Credit card refinancing,55.04%,928xx,CA,< 1 year,0.0
13614002,20000.0,debt_consolidation,26.59%,191xx,PA,< 1 year,0.0
25635523,1500.0,Moving and relocation,28.52%,346xx,FL,< 1 year,0.0
